%  Name/ID : Pilot 
%  Gender:  male
%  Age: 9
% weight(kg):0
% Height(cm):0
%  Wheel Size :24 in/540mm
%  Wheel Side :Right 
%  S/N :PRO00008
%  Comment:%  Data were taken at 00/00/0000 0:00:00 PM
% Comment : 
%%%%%
%Time(s) 	Push Start 	Push End 	Fx 	Fy 	Fz 	Tx 	Ty 	Tz 	Angle 
82.035000	0.000000	0.000000	0.524416	0.998655	-2.626752	-0.025919	0.107741	-0.037309	17298.763340
82.040000	0.000000	0.000000	0.484556	0.813862	-2.685852	-0.030307	0.087277	-0.039250	17299.614780
82.045000	0.000000	0.000000	0.628677	0.654874	-2.823003	-0.033209	0.057985	-0.042554	17301.114449
82.050000	0.000000	0.000000	0.905566	0.553489	-3.015329	-0.031088	0.028530	-0.041687	17301.883492
82.055000	0.000000	0.000000	1.232348	0.520455	-3.217753	-0.021806	0.007789	-0.032083	17302.784388
82.060000	0.000000	0.000000	1.522236	0.547583	-3.374287	-0.004956	0.001567	-0.012354	17304.284039
82.065000	0.000000	0.000000	1.705689	0.617276	-3.443869	0.018350	0.010320	0.014481	17304.168682
82.070000	0.000000	0.000000	1.747088	0.710835	-3.424452	0.045619	0.028943	0.041506	17305.596939
82.075000	0.000000	0.000000	1.655201	0.810842	-3.354529	0.072860	0.048863	0.060238	17306.311050
82.080000	0.000000	0.000000	1.481767	0.900075	-3.280405	0.094695	0.061697	0.063934	17306.876863
82.085000	0.000000	0.000000	1.309205	0.963347	-3.203440	0.105349	0.062870	0.050294	17308.607227
82.090000	0.000000	0.000000	1.225255	0.987383	-3.049130	0.100415	0.053426	0.022337	17310.430992
82.095000	0.000000	0.000000	1.285817	0.951931	-2.697177	0.078588	0.039104	-0.012779	17310.601280
82.100000	0.000000	0.000000	1.484350	0.822513	-2.067495	0.042549	0.027139	-0.046229	17312.353634
82.105000	0.000000	0.000000	1.748311	0.562824	-1.205850	-0.001250	0.022567	-0.070291	17312.430538
82.110000	0.000000	0.000000	1.968787	0.169816	-0.303642	-0.043903	0.026032	-0.080525	17315.221100
82.115000	0.000000	0.000000	2.045204	-0.295395	0.370508	-0.076392	0.034090	-0.076840	17315.199127
82.120000	0.000000	0.000000	1.918776	-0.714778	0.591059	-0.092406	0.041480	-0.063143	17315.720995
82.125000	0.000000	0.000000	1.589202	-0.959771	0.281842	-0.090455	0.043895	-0.045649	17316.446093
82.130000	0.000000	0.000000	1.121536	-0.946147	-0.445240	-0.074266	0.039926	-0.030499	17317.385441
82.135000	0.000000	0.000000	0.640658	-0.666153	-1.336498	-0.051301	0.031572	-0.021732	17319.181740
82.140000	0.000000	0.000000	0.302113	-0.188103	-2.105135	-0.030091	0.023276	-0.020587	17319.126808
82.145000	0.000000	0.000000	0.239061	0.368312	-2.548179	-0.017363	0.019912	-0.026281	17320.577021
82.150000	0.000000	0.000000	0.503457	0.865270	-2.611571	-0.015935	0.024603	-0.037479	17321.422985
82.155000	0.000000	0.000000	1.028654	1.175726	-2.373539	-0.024168	0.037443	-0.053319	17322.472197
82.160000	0.000000	0.000000	1.640428	1.208864	-1.964792	-0.037124	0.055685	-0.073409	17323.219267
82.165000	0.000000	0.000000	2.122947	0.936609	-1.477669	-0.048848	0.075118	-0.097053	17324.186081
82.170000	0.000000	0.000000	2.311643	0.414070	-0.916860	-0.054760	0.091785	-0.122421	17326.092243
82.175000	0.000000	0.000000	2.165011	-0.222555	-0.216778	-0.053134	0.103316	-0.146361	17326.251545
82.180000	0.000000	0.000000	1.780852	-0.788684	0.686225	-0.045005	0.109489	-0.165169	17327.476538
82.185000	0.000000	0.000000	1.355863	-1.104824	1.766408	-0.032778	0.111892	-0.175982	17328.201653
82.190000	0.000000	0.000000	1.109484	-1.053861	2.856168	-0.018745	0.112856	-0.177848	17329.322275
82.195000	0.000000	0.000000	1.201916	-0.621354	3.670361	-0.004796	0.114127	-0.171578	17329.882578
82.200000	0.000000	0.000000	1.677202	0.100963	3.917025	0.006671	0.116069	-0.158456	17331.085598
82.205000	0.000000	0.000000	2.448302	0.947427	3.451521	0.011903	0.117902	-0.138941	17332.689636
82.210000	0.000000	0.000000	3.322491	1.724406	2.389877	0.006304	0.118802	-0.112615	17332.843445
82.215000	0.000000	0.000000	4.059204	2.254679	1.107543	-0.013666	0.119000	-0.079538	17334.029985
82.220000	0.000000	0.000000	4.448366	2.418067	0.110787	-0.048432	0.120061	-0.042046	17335.342869
82.225000	0.000000	0.000000	4.383364	2.181888	-0.165827	-0.094349	0.124104	-0.005528	17335.842764
82.230000	0.000000	0.000000	3.895546	1.608824	0.449991	-0.144097	0.132238	0.022748	17338.831079
82.235000	0.000000	0.000000	3.131445	0.832813	1.770165	-0.187985	0.143082	0.036419	17338.248804
82.240000	0.000000	0.000000	2.288816	0.017008	3.291310	-0.215981	0.152416	0.032948	17338.512476
82.245000	0.000000	0.000000	1.551795	-0.678539	4.381773	-0.220426	0.154622	0.015056	17340.814146
82.250000	0.000000	0.000000	1.049110	-1.124731	4.538934	-0.198869	0.145456	-0.010046	17341.500809
82.255000	0.000000	0.000000	0.835752	-1.261499	3.593814	-0.155598	0.124553	-0.033178	17342.033646
82.260000	0.000000	0.000000	0.895141	-1.123738	1.760632	-0.100412	0.095989	-0.046324	17342.857637
82.265000	0.000000	0.000000	1.157006	-0.829630	-0.481694	-0.044982	0.066558	-0.045257	17343.549776
82.270000	0.000000	0.000000	1.522574	-0.538693	-2.598757	0.001129	0.042976	-0.030891	17344.928595
82.275000	0.000000	0.000000	1.891268	-0.400872	-4.191883	0.032803	0.029505	-0.009078	17346.181053
82.280000	0.000000	0.000000	2.185003	-0.511764	-5.092325	0.049477	0.026884	0.011193	17346.642479
82.285000	0.000000	0.000000	2.365929	-0.878654	-5.339839	0.053762	0.032629	0.020881	17347.389566
82.290000	0.000000	0.000000	2.444208	-1.400549	-5.087286	0.049674	0.042366	0.014373	17349.888990
82.295000	0.000000	0.000000	2.470392	-1.886350	-4.503796	0.041285	0.051626	-0.008107	17349.856031
82.300000	0.000000	0.000000	2.509370	-2.126079	-3.730787	0.032104	0.057369	-0.040329	17350.059278
82.305000	0.000000	0.000000	2.604811	-1.976075	-2.893364	0.025133	0.058501	-0.072440	17352.179674
82.310000	0.000000	0.000000	2.749804	-1.409340	-2.128235	0.022947	0.055325	-0.094987	17352.591661
82.315000	0.000000	0.000000	2.878776	-0.513169	-1.585193	0.027163	0.048633	-0.102960	17354.107809
82.320000	0.000000	0.000000	2.890798	0.559308	-1.386345	0.037424	0.039199	-0.098096	17356.964289
82.325000	0.000000	0.000000	2.697671	1.647148	-1.562684	0.050666	0.027758	-0.088407	17355.788734
82.330000	0.000000	0.000000	2.272785	2.615383	-2.007269	0.061411	0.015094	-0.084953	17357.804760
82.335000	0.000000	0.000000	1.674784	3.365422	-2.480777	0.063325	0.001992	-0.097043	17356.717096
82.340000	0.000000	0.000000	1.032734	3.836996	-2.684982	0.051622	-0.010717	-0.127778	17358.683683
82.345000	0.000000	0.000000	0.498066	4.009060	-2.387535	0.025424	-0.021907	-0.171989	17360.425034
82.350000	0.000000	0.000000	0.183941	3.898582	-1.545608	-0.010986	-0.029977	-0.217837	17360.496445
82.355000	0.000000	0.000000	0.121081	3.558165	-0.359606	-0.048823	-0.033089	-0.251588	17362.814611
82.360000	0.000000	0.000000	0.254801	3.067163	0.786933	-0.077572	-0.029809	-0.263170	17362.100483
82.365000	0.000000	0.000000	0.485660	2.515313	1.484343	-0.088981	-0.019893	-0.249724	17364.248344
82.370000	0.000000	0.000000	0.728927	1.991723	1.473412	-0.080397	-0.004917	-0.215743	17366.000681
82.375000	0.000000	0.000000	0.957335	1.572667	0.748898	-0.055762	0.011656	-0.170505	17365.511789
82.380000	0.000000	0.000000	1.203590	1.300607	-0.456532	-0.023898	0.025295	-0.124637	17367.033413
82.385000	0.000000	0.000000	1.524225	1.171125	-1.783159	0.005119	0.031913	-0.087333	17367.022427
82.390000	0.000000	0.000000	1.947997	1.142703	-2.882679	0.023961	0.029434	-0.064761	17368.450684
82.395000	0.000000	0.000000	2.439929	1.161965	-3.522155	0.030735	0.018706	-0.059449	17371.449986
82.400000	0.000000	0.000000	2.904919	1.175249	-3.625983	0.029009	0.003373	-0.070239	17370.065691
82.405000	0.000000	0.000000	3.230368	1.121771	-3.264201	0.025079	-0.011206	-0.092655	17371.301670
82.410000	0.000000	0.000000	3.339674	0.942980	-2.611005	0.024019	-0.019565	-0.119797	17371.999319
82.415000	0.000000	0.000000	3.225061	0.612877	-1.890107	0.026844	-0.017821	-0.143945	17374.806360
82.420000	0.000000	0.000000	2.946606	0.152606	-1.313774	0.030408	-0.005122	-0.158599	17373.647285
82.425000	0.000000	0.000000	2.601966	-0.379478	-1.027725	0.030058	0.015714	-0.160338	17375.262310
82.430000	0.000000	0.000000	2.284583	-0.897829	-1.082659	0.023277	0.038988	-0.149775	17376.218121
82.435000	0.000000	0.000000	2.056391	-1.301473	-1.442662	0.011726	0.058357	-0.131185	17377.574966
82.440000	0.000000	0.000000	1.948618	-1.508749	-2.015865	0.000270	0.069463	-0.110823	17377.624405
82.445000	0.000000	0.000000	1.975664	-1.499110	-2.681869	-0.006159	0.071606	-0.094558	17379.283358
82.450000	0.000000	0.000000	2.138356	-1.321827	-3.306280	-0.005604	0.067657	-0.085787	17380.700611
82.455000	0.000000	0.000000	2.413320	-1.063822	-3.753990	-0.000220	0.062379	-0.084357	17380.843451
82.460000	0.000000	0.000000	2.742140	-0.801877	-3.913862	0.004965	0.060053	-0.086828	17382.771568
82.465000	0.000000	0.000000	3.033863	-0.569794	-3.730157	0.004789	0.062612	-0.087877	17382.936363
82.470000	0.000000	0.000000	3.186745	-0.358684	-3.223135	-0.003449	0.069093	-0.082319	17383.793314
82.475000	0.000000	0.000000	3.124230	-0.142749	-2.485811	-0.018856	0.076556	-0.067012	17384.606319
82.480000	0.000000	0.000000	2.833168	0.087855	-1.658829	-0.037547	0.081764	-0.042114	17385.941175
82.485000	0.000000	0.000000	2.386903	0.304838	-0.896654	-0.054322	0.082590	-0.011363	17386.155409
82.490000	0.000000	0.000000	1.934058	0.448320	-0.337761	-0.064480	0.078443	0.018867	17387.512238
82.495000	0.000000	0.000000	1.649065	0.459876	-0.082069	-0.065252	0.069807	0.041657	17388.028612
82.500000	0.000000	0.000000	1.661933	0.320620	-0.172105	-0.056662	0.057582	0.052088	17389.989706
82.505000	0.000000	0.000000	1.999577	0.071326	-0.578209	-0.041563	0.042929	0.049133	17392.280390
82.510000	0.000000	0.000000	2.572503	-0.203793	-1.196295	-0.024694	0.027596	0.036058	17391.665138
82.515000	0.000000	0.000000	3.214275	-0.420944	-1.866231	-0.011055	0.014138	0.019148	17393.049433
82.520000	0.000000	0.000000	3.747937	-0.533797	-2.407594	-0.004196	0.005503	0.005216	17393.120844
82.525000	0.000000	0.000000	4.046517	-0.542782	-2.662039	-0.005126	0.004027	-0.001166	17395.466476
82.530000	0.000000	0.000000	4.065793	-0.481250	-2.536406	-0.012198	0.010325	0.000469	17395.125883
82.535000	0.000000	0.000000	3.840802	-0.390433	-2.044594	-0.021874	0.022760	0.006338	17397.136415
82.540000	0.000000	0.000000	3.454840	-0.295335	-1.334117	-0.030151	0.037822	0.010069	17397.795612
82.545000	0.000000	0.000000	3.001784	-0.191723	-0.667957	-0.034348	0.051213	0.005438	17398.322956
82.550000	0.000000	0.000000	2.558433	-0.046334	-0.342584	-0.034577	0.059155	-0.010886	17400.794914
82.555000	0.000000	0.000000	2.178474	0.183446	-0.564321	-0.033988	0.059434	-0.037725	17400.382927
82.560000	0.000000	0.000000	1.903707	0.511751	-1.347200	-0.037180	0.051891	-0.069624	17401.223398
82.565000	0.000000	0.000000	1.768492	0.895348	-2.495886	-0.047192	0.038425	-0.098864	17402.849392
82.570000	0.000000	0.000000	1.791127	1.232440	-3.689299	-0.062865	0.022555	-0.118410	17403.596479
82.575000	0.000000	0.000000	1.966831	1.388705	-4.618902	-0.078542	0.008577	-0.124536	17404.766541
82.580000	0.000000	0.000000	2.266396	1.248790	-5.104072	-0.086560	0.000431	-0.117990	17405.332336
82.585000	0.000000	0.000000	2.635730	0.778921	-5.126515	-0.081171	0.000549	-0.103287	17406.524370
82.590000	0.000000	0.000000	3.001053	0.066331	-4.783253	-0.061713	0.009100	-0.086636	17408.447012
82.595000	0.000000	0.000000	3.287942	-0.694745	-4.209294	-0.033371	0.023948	-0.073529	17409.001839
82.600000	0.000000	0.000000	3.446969	-1.268984	-3.525879	-0.005170	0.041392	-0.067033	17409.507210
82.605000	0.000000	0.000000	3.469960	-1.468059	-2.831815	0.013718	0.057314	-0.067315	17410.803614
82.610000	0.000000	0.000000	3.389922	-1.222470	-2.215784	0.017456	0.068242	-0.072274	17411.814373
82.615000	0.000000	0.000000	3.267498	-0.606190	-1.759331	0.005279	0.072065	-0.078740	17413.220640
82.620000	0.000000	0.000000	3.167823	0.194651	-1.520360	-0.018835	0.068398	-0.083758	17413.088804
82.625000	0.000000	0.000000	3.133119	0.949482	-1.511196	-0.047718	0.058613	-0.085693	17416.066151
82.630000	0.000000	0.000000	3.171290	1.447604	-1.692121	-0.072748	0.045453	-0.084783	17415.549776
82.635000	0.000000	0.000000	3.273247	1.535787	-1.987451	-0.085486	0.032328	-0.082915	17416.428699
82.640000	0.000000	0.000000	3.434959	1.144667	-2.311655	-0.079565	0.022766	-0.082776	17417.774542
82.645000	0.000000	0.000000	3.661648	0.316763	-2.587575	-0.053040	0.020155	-0.086761	17418.757835
82.650000	0.000000	0.000000	3.957776	-0.780303	-2.752067	-0.010427	0.027273	-0.095878	17419.894938
82.655000	0.000000	0.000000	4.309813	-1.876501	-2.759609	0.037157	0.045235	-0.108973	17420.691463
82.660000	0.000000	0.000000	4.669168	-2.665695	-2.593989	0.074796	0.072297	-0.122846	17421.400099
82.665000	0.000000	0.000000	4.945224	-2.900017	-2.285233	0.089075	0.103479	-0.133565	17422.553680
82.670000	0.000000	0.000000	5.020111	-2.473138	-1.918635	0.073952	0.131513	-0.138227	17424.130236
82.675000	0.000000	0.000000	4.794105	-1.451642	-1.624038	0.034677	0.148606	-0.135696	17425.009159
82.680000	0.000000	0.000000	4.246741	-0.040652	-1.542651	-0.012253	0.148148	-0.125658	17425.042118
82.685000	0.000000	0.000000	3.475965	1.490423	-1.777529	-0.043616	0.125960	-0.106975	17426.398947
82.690000	0.000000	0.000000	2.685163	2.879202	-2.342527	-0.037221	0.081239	-0.077265	17427.360268
82.695000	0.000000	0.000000	2.113685	3.918155	-3.134128	0.019735	0.017364	-0.034736	17428.354548
82.700000	0.000000	0.000000	1.933904	4.486502	-3.948862	0.124777	-0.057629	0.018707	17429.579540
82.705000	0.000000	0.000000	2.167958	4.571198	-4.546797	0.259157	-0.131546	0.075569	17430.815519
82.710000	0.000000	0.000000	2.679824	4.264787	-4.735082	0.392548	-0.190128	0.124070	17431.254972
82.715000	0.000000	0.000000	3.247155	3.731932	-4.436730	0.492201	-0.220763	0.152487	17431.985580
82.720000	0.000000	0.000000	3.664903	3.155294	-3.718640	0.533396	-0.216749	0.154160	17433.106203
82.725000	0.000000	0.000000	3.822963	2.682811	-2.767814	0.507141	-0.180108	0.130230	17434.441059
82.730000	0.000000	0.000000	3.722636	2.397382	-1.824351	0.422117	-0.121076	0.088707	17435.830847
82.735000	0.000000	0.000000	3.440278	2.316170	-1.102948	0.300345	-0.054143	0.040726	17436.566948
82.740000	0.000000	0.000000	3.076974	2.410106	-0.743100	0.168967	0.007345	-0.003718	17437.693064
82.745000	0.000000	0.000000	2.725284	2.627361	-0.804510	0.051959	0.055188	-0.038618	17439.016933
82.750000	0.000000	0.000000	2.457491	2.909489	-1.284923	-0.035106	0.087262	-0.062639	17439.027920
82.755000	0.000000	0.000000	2.322667	3.198530	-2.123170	-0.086393	0.105732	-0.077867	17441.516366
82.760000	0.000000	0.000000	2.346863	3.437890	-3.177331	-0.104287	0.114226	-0.087595	17441.010986
82.765000	0.000000	0.000000	2.533164	3.572132	-4.207456	-0.096551	0.115604	-0.094415	17442.543605
82.770000	0.000000	0.000000	2.854197	3.553383	-4.903834	-0.073272	0.111094	-0.099575	17443.081944
82.775000	0.000000	0.000000	3.245439	3.356262	-4.973283	-0.044291	0.100633	-0.103487	17444.301443
82.780000	0.000000	0.000000	3.613187	2.992718	-4.250056	-0.017696	0.083964	-0.106540	17445.081481
82.785000	0.000000	0.000000	3.857546	2.514255	-2.773565	0.000476	0.061850	-0.109533	17445.861527
82.790000	0.000000	0.000000	3.902178	1.996737	-0.790622	0.005842	0.036703	-0.113707	17447.734722
82.795000	0.000000	0.000000	3.722611	1.516278	1.319732	-0.004437	0.012233	-0.120694	17447.718243
82.800000	0.000000	0.000000	3.363833	1.131044	3.162926	-0.030783	-0.007529	-0.132326	17448.542226
82.805000	0.000000	0.000000	2.935544	0.877397	4.435681	-0.069798	-0.019195	-0.149804	17449.179450
82.810000	0.000000	0.000000	2.580282	0.775107	4.984242	-0.113707	-0.020679	-0.172186	17450.459374
82.815000	0.000000	0.000000	2.424034	0.828296	4.805370	-0.151677	-0.011689	-0.195225	17451.601970
82.820000	0.000000	0.000000	2.534648	1.016376	4.007985	-0.172662	0.005834	-0.212058	17452.662168
82.825000	0.000000	0.000000	2.908916	1.286478	2.763446	-0.168691	0.027692	-0.216087	17453.826735
82.830000	0.000000	0.000000	3.487955	1.565327	1.265583	-0.137654	0.048366	-0.204584	17454.562828
82.835000	0.000000	0.000000	4.190515	1.791108	-0.295482	-0.084810	0.062845	-0.180566	17454.996797
82.840000	0.000000	0.000000	4.941779	1.941405	-1.753284	-0.022011	0.068443	-0.151411	17456.419543
82.845000	0.000000	0.000000	5.672614	2.032456	-2.983344	0.035828	0.065596	-0.125010	17457.721449
82.850000	0.000000	0.000000	6.297294	2.091445	-3.916309	0.075939	0.057283	-0.106056	17458.545432
82.855000	0.000000	0.000000	6.706464	2.128563	-4.540649	0.092157	0.047517	-0.094801	17460.588923
82.860000	0.000000	0.000000	6.802552	2.133922	-4.894471	0.086403	0.039776	-0.088661	17460.687800
82.865000	0.000000	0.000000	6.560857	2.097818	-5.049831	0.066789	0.035995	-0.084930	17460.533992
82.870000	0.000000	0.000000	6.059698	2.028993	-5.093724	0.043778	0.036278	-0.082509	17462.231405
82.875000	0.000000	0.000000	5.447456	1.952440	-5.110717	0.026394	0.039237	-0.081748	17462.841155
82.880000	0.000000	0.000000	4.873745	1.893745	-5.170323	0.019686	0.042745	-0.083096	17463.835435
82.885000	0.000000	0.000000	4.432274	1.867510	-5.316291	0.023764	0.044838	-0.085909	17464.978030
82.890000	0.000000	0.000000	4.139881	1.876367	-5.552834	0.034376	0.044419	-0.088323	17465.137332
82.895000	0.000000	0.000000	3.944768	1.914501	-5.829934	0.044898	0.041554	-0.088233	17466.933622
82.900000	0.000000	0.000000	3.751897	1.970487	-6.039428	0.049061	0.037407	-0.084755	17467.724655
82.905000	0.000000	0.000000	3.464914	2.029795	-6.034735	0.043234	0.033952	-0.079250	17468.515679
82.910000	0.000000	0.000000	3.037530	2.076779	-5.676702	0.027232	0.033540	-0.075104	17469.779124
82.915000	0.000000	0.000000	2.512168	2.095668	-4.892443	0.003547	0.038319	-0.076092	17469.949412
82.920000	0.000000	0.000000	2.020248	2.073325	-3.722493	-0.024253	0.049524	-0.084242	17472.437859
82.925000	0.000000	0.000000	1.735911	2.007730	-2.332194	-0.052975	0.066743	-0.098574	17472.058822
82.930000	0.000000	0.000000	1.800826	1.919546	-0.976943	-0.080434	0.087459	-0.115531	17473.789194
82.935000	0.000000	0.000000	2.255920	1.856720	0.070320	-0.105098	0.107105	-0.130751	17474.519802
82.940000	0.000000	0.000000	3.014787	1.882178	0.605228	-0.125180	0.119728	-0.141014	17474.261615
82.945000	0.000000	0.000000	3.882451	2.040270	0.558721	-0.138127	0.119416	-0.145169	17476.002974
82.950000	0.000000	0.000000	4.610438	2.318695	0.014366	-0.141143	0.102460	-0.143747	17476.678641
82.955000	0.000000	0.000000	4.984496	2.639401	-0.833831	-0.132497	0.069619	-0.137927	17477.310372
82.960000	0.000000	0.000000	4.908878	2.889171	-1.763375	-0.112735	0.027660	-0.128642	17478.167315
82.965000	0.000000	0.000000	4.435403	2.969231	-2.604553	-0.085035	-0.010696	-0.116017	17479.359348
82.970000	0.000000	0.000000	3.729034	2.839540	-3.282029	-0.054463	-0.029121	-0.099191	17480.024030
82.975000	0.000000	0.000000	2.999931	2.539745	-3.802208	-0.026532	-0.012268	-0.076688	17480.315176
82.980000	0.000000	0.000000	2.433289	2.173905	-4.205071	-0.005663	0.048619	-0.047272	17481.551155
82.985000	0.000000	0.000000	2.140011	1.863892	-4.515351	0.005946	0.151050	-0.010774	17483.457309
82.990000	0.000000	0.000000	2.139299	1.697295	-4.716376	0.008734	0.279637	0.031536	17484.056081
82.995000	0.000000	0.000000	2.368503	1.697043	-4.749715	0.005311	0.408863	0.076950	17484.512013
83.000000	0.000000	0.000000	2.713646	1.824984	-4.536631	-0.000677	0.510099	0.121508	17484.781187
83.005000	0.000000	0.000000	3.053304	2.012040	-4.020537	-0.005848	0.560736	0.160321	17485.846878
83.010000	0.000000	0.000000	3.298655	2.194668	-3.223722	-0.007935	0.552042	0.188263	17486.692834
83.015000	0.000000	0.000000	3.412495	2.339145	-2.290150	-0.005876	0.492535	0.201229	17488.181507
83.020000	0.000000	0.000000	3.402519	2.444771	-1.471827	0.000615	0.405188	0.197695	17488.752805
83.025000	0.000000	0.000000	3.298655	2.529184	-1.039144	0.011317	0.319200	0.179789	17489.203253
83.030000	0.000000	0.000000	3.129962	2.606961	-1.152431	0.025165	0.259867	0.153236	17489.851455
83.035000	0.000000	0.000000	2.912864	2.674655	-1.774595	0.039546	0.241210	0.126107	17491.290681
83.040000	0.000000	0.000000	2.655443	2.713819	-2.684562	0.050005	0.264230	0.106544	17491.938891
83.045000	0.000000	0.000000	2.370512	2.712074	-3.581152	0.050998	0.320199	0.100042	17493.312200
83.050000	0.000000	0.000000	2.084847	2.686075	-4.211876	0.037800	0.396153	0.107606	17493.526433
83.055000	0.000000	0.000000	1.839648	2.685741	-4.462844	0.008924	0.479812	0.126171	17494.839325
83.060000	0.000000	0.000000	1.683051	2.771863	-4.383337	-0.032207	0.562530	0.151219	17495.531472
83.065000	0.000000	0.000000	1.654054	2.981601	-4.150545	-0.077561	0.640166	0.179814	17496.827876
83.070000	0.000000	0.000000	1.757210	3.306530	-3.993948	-0.117097	0.712331	0.211888	17497.344242
83.075000	0.000000	0.000000	1.933413	3.694020	-4.106518	-0.142675	0.780675	0.248965	17498.217672
83.080000	0.000000	0.000000	2.044167	4.064966	-4.574953	-0.151549	0.847037	0.291143	17499.338295
83.085000	0.000000	0.000000	1.892409	4.339556	-5.354597	-0.147727	0.912394	0.334248	17500.541315
83.090000	0.000000	0.000000	1.281489	4.462710	-6.294821	-0.140475	0.977218	0.369043	17500.376520
83.095000	0.000000	0.000000	0.079296	4.412761	-7.200465	-0.140631	1.042912	0.383374	17501.705883
83.100000	0.000000	0.000000	-1.745818	4.189602	-7.904845	-0.156407	1.112970	0.366567	17502.496907
83.105000	0.000000	0.000000	-4.119550	3.804483	-8.329416	-0.190419	1.192280	0.314080	17504.139389
83.110000	0.000000	0.000000	-6.873961	3.287918	-8.510022	-0.239058	1.284166	0.230005	17504.315179
83.115000	0.000000	0.000000	-9.773549	2.701506	-8.578447	-0.294178	1.386631	0.126085	17504.935915
83.120000	0.000000	0.000000	-12.557089	2.128254	-8.703890	-0.346038	1.490372	0.017887	17505.979633
83.125000	0.000000	0.000000	-14.988388	1.641488	-9.019572	-0.386165	1.580426	-0.079810	17506.886014
83.130000	0.000000	0.000000	-16.902451	1.275641	-9.569833	-0.409416	1.641060	-0.156809	17506.616849
83.135000	0.000000	0.000000	-18.239840	1.013610	-10.299811	-0.415086	1.661478	-0.210110	17508.594414
83.140000	0.000000	0.000000	-19.060976	0.795924	-11.083256	-0.406906	1.639500	-0.245555	17510.187457
83.145000	0.000000	0.000000	-19.528645	0.549875	-11.769073	-0.391712	1.581834	-0.278216	17509.550241
83.150000	0.000000	0.000000	-19.859495	0.216563	-12.228751	-0.377140	1.501566	-0.330787	17510.929043
83.155000	0.000000	0.000000	-20.256220	-0.242217	-12.390175	-0.369313	1.414464	-0.429539	17511.714582
83.160000	0.000000	0.000000	-20.836215	-0.847505	-12.247490	-0.371481	1.335503	-0.598346	17512.307853
83.165000	0.000000	0.000000	-21.584352	-1.605120	-11.849128	-0.383984	1.276345	-0.852367	17513.373539
83.170000	0.000000	0.000000	-22.357731	-2.503212	-11.276838	-0.405047	1.243790	-1.193381	17514.142595
83.175000	0.000000	0.000000	-22.946275	-3.504757	-10.625864	-0.431579	1.238876	-1.608439	17514.494162
83.180000	0.000000	0.000000	-23.165854	-4.546264	-9.987830	-0.459783	1.256715	-2.072441	17515.543374
83.185000	0.000000	0.000000	-22.940144	-5.555309	-9.435525	-0.485869	1.287650	-2.553864	17516.795836
83.190000	0.000000	0.000000	-22.325991	-6.480094	-9.013192	-0.506905	1.320024	-3.021628	17519.383155
83.195000	1.000000	0.000000	-21.469675	-7.312290	-8.738435	-0.521218	1.343829	-3.450867	17518.515223
83.200000	0.000000	0.000000	-20.528740	-8.093041	-8.615273	-0.527978	1.353610	-3.826409	17519.075534
83.205000	0.000000	0.000000	-19.613508	-8.903477	-8.646413	-0.526413	1.349300	-4.143927	17521.162966
83.210000	0.000000	0.000000	-18.775496	-9.834130	-8.831051	-0.515514	1.334687	-4.409097	17520.630121
83.215000	0.000000	0.000000	-18.030361	-10.934947	-9.148856	-0.494688	1.314544	-4.634839	17522.475854
83.220000	0.000000	0.000000	-17.386766	-12.174915	-9.545418	-0.464917	1.291889	-4.836767	17522.635156
83.225000	0.000000	0.000000	-16.857590	-13.436025	-9.931700	-0.429411	1.266588	-5.027806	17523.667888
83.230000	0.000000	0.000000	-16.449041	-14.545342	-10.196927	-0.393117	1.235659	-5.213971	17524.266651
83.235000	0.000000	0.000000	-16.145126	-15.344806	-10.228896	-0.361408	1.195091	-5.393291	17525.189516
83.240000	0.000000	0.000000	-15.906882	-15.776176	-9.939518	-0.338649	1.142476	-5.558484	17527.996565
83.245000	0.000000	0.000000	-15.688270	-15.923386	-9.295102	-0.327006	1.079360	-5.702105	17527.485697
83.250000	0.000000	0.000000	-15.460248	-15.985811	-8.345484	-0.325785	1.012278	-5.821718	17527.183564
83.255000	0.000000	0.000000	-15.234413	-16.211003	-7.237765	-0.331637	0.951963	-5.922717	17529.644540
83.260000	0.000000	0.000000	-15.072858	-16.802596	-6.198042	-0.339476	0.910876	-6.017656	17529.413823
83.265000	0.000000	0.000000	-15.073171	-17.821909	-5.476236	-0.343795	0.899785	-6.122472	17529.952162
83.270000	0.000000	0.000000	-15.331035	-19.140124	-5.267875	-0.340271	0.924587	-6.251370	17531.479287
83.275000	0.000000	0.000000	-15.892966	-20.478059	-5.639834	-0.327238	0.984562	-6.412638	17531.028839
83.280000	0.000000	0.000000	-16.718964	-21.522211	-6.492758	-0.306359	1.072838	-6.607044	17532.577937
83.285000	0.000000	0.000000	-17.675654	-22.062497	-7.586026	-0.282197	1.179022	-6.828848	17533.533761
83.290000	0.000000	0.000000	-18.568194	-22.074417	-8.623582	-0.260815	1.292970	-7.068268	17533.852368
83.295000	0.000000	0.000000	-19.202695	-21.713516	-9.364284	-0.248047	1.408012	-7.314064	17534.769740
83.300000	0.000000	0.000000	-19.458847	-21.247207	-9.706968	-0.247858	1.521988	-7.555619	17536.071641
83.305000	0.000000	0.000000	-19.348649	-20.961780	-9.717999	-0.260844	1.635659	-7.784393	17536.230947
83.310000	0.000000	0.000000	-19.041247	-21.080339	-9.598208	-0.283185	1.749691	-7.994668	17537.417488
